!	!; Oh; ah; alas; exclamation mark; oh
artico	Arctic; arctic
artificio	artifice; tricks; workmanship
artiglio	claw; claws
artimone	mainsail
artra	other
Artù	Arthur
Artur	Arthur
Arturo	Arthur
Arzilla	Arzila; Arzilla
asare	I desire; I long for; desire; long for
Ascanio	Ascanius
ascella	armpit
ascendere	ascended; ascends; climbed; climbs; may rise; mounted; rises
ascesa	climbed; mounted; risen
asceso	ascended
ascia	axes
asciogliere	unpunished
asciolto	acquitted; dry
asciugare	Dry; dry; to dry; was drying
asciutto	dry; dry (place); dry ground; dry land
ascoltare	Listening; he listens; he/she listens to; hears; listen; listen to; listened to; listening; listens; listens to; to listen; to listen to; was listening; watch; you hear
ascoltarme	to listen to me
ascondere	I hide; concealed; hid; hidden; hide; hides; to hide; was hiding
ascondinare	hide
ascosa	hidden
ascosamente	secretly
ascoser	they hid
ascoso	hidden
ascosto	hidden
ascreo	Ascraean
ascrivere	ascribed; attributed
Asia	Asia
asinel	donkey
asinello	little donkey
asino	donkey
aspe	asp
asperso	sprinkled
aspettare	Expect; I await; I expect; I might wait; I wait for; Wait; appearance; awaited; awaiting; awaits; does (she) wait; expects; is expected; they were waiting for; to await; to wait; to wait for; to wait for me; wait; wait for; waited; waited for; waiting; waiting for; waits; waits for; was waiting; was waiting for; we wait; would expect; would wait; would wait for
aspettato	expected
aspettazion	waiting
aspetto	appearance; await; awaits; let him wait; waits for
aspide	asp
aspido	asps
aspirare	aspires
aspo	reel; spool
Aspra	Steep
aspramante	fiercely
aspramente	harshly
Aspramonte	Aspromonte
aspretto	somewhat rough
asprezza	harshness; roughness
aspro	bitter; fierce; harsh; rough; rugged
assaggiare	to taste; to test
assaglia	assails; attacks
assagliare	attack; attacks
assaglionare	they assault
assai	Very; enough; many; much; quite; very; very much
assale	attacks
assalere	assails; attacks
assaliare	attacked
assalire	assailed; assaulted; attacked; to assault; to attack
assaliro	they attacked
assalista	attacked
assalitare	assaulted; attacked
assallere	assaulted; attacked
assalta	assails; attacks
assaltare	assails; assaulted; attacks
assalto	assault; assaults; attacks
assassin	assassin
assassina	murderous
assassino	murderer; murderous
asse	axis; panel; plank; planks
assediare	besieged; besieges; to besiege
assediato	besieged
assedio	siege
assedionne	besieged us
asseguire	leaves
assembrare	to assemble
assente	absent; away
assentire	to consent
assenza	absence
asserenare	to clear
assestare	agrees
assicuere	I assure
assicurare	assure; assured; assures; guarantees; protects; reassures; secures; to assure; to make sure; to secure; trusts
assiedere	seated
assimiggere	resembles
assimiglia	likens
assimigliare	resemble; resembled; resembles; to resemble
Assiri	Assyrians
assisa	seated
assise	sat
assiso	seated
assoldare	hired
assoldiare	you hire
assoluto	absolved
assolvere	absolved; acquitted
assonna	falls asleep
assonnare	does not delay; does not sleep; sleeps
assordare	deafens
assordo	deafens
assorgere	rise
assoziare	associates
assuefere	accustomed
assumere	assumed; raised; taken up; taken upon oneself; undertaken; undertaking
assunto	enterprise; task; undertaken
assuttigliare	sharpening
asta	lance; lances; shaft; shafts; spear; spears
Astianatte	Astyanax
astinenza	abstinences
astio	resentment
Astolfo	Astolfo; Astolfo (a character's name); Astolpho
astor	goshawk; hawk
Astrea	Astraea
astretta	constrained
astretto	besieged; bound; compelled; constrained; forced; obliged; pressed
astringere	tightens
astro	star
astrologia	astrology
astrologo	astrologer; astrologers
Asturga	Astorga
astutamente	cunningly
astuto	astute; cunning
astuzia	cunning
Atene	Athens
Ateone	Actaeon
Ateste	Ateste
Atide	Attis
Atila	Attila
atimo	instant
Atlante	Atlante; Atlas
Atlantee	Atlantean
atlanteo	Atlantean
Atrei	Atreuses
atro	dark
atroce	atrocious; cruel; fierce
atroco	most atrocious
attaccare	attached; attaches; attacked; clings; engaged; started; they attached; to attach
attacco	attached to her
attaccollo	hung them
attaccosso	attached
attasta	strikes
attasto	touches
attendare	encamped
attendato	encamped
attendean	were waiting for
attendere	I await; attended; attends; attends to; await; awaited; awaits; expected; expects; looks after; paid attention to; pays attention; pays attention to; they attend to; they await; to wait for; wait; waited; waits; waits for; was waiting for; we await; we wait; you await; you wait
attenere	adhered; held to; kept; pertained; should keep; we will bring down
attento	Attentive; attentive
attenuare	weakened
attenuato	emaciated; weakened
attenzion	attention
attenzione	attention
atterrare	brings down; knocked down; knocks down; strikes down; throws down; throws to the ground
attesa	attended; awaited; devoted; waited; waited for
Attila	Attila
attingere	reaches; touches
attizzare	pokes; stirs up; to stir up
atto	act; action; acts; agile; appropriate; apt; deed; deeds; fit; gesture; gestures; manner; posture; ready; suitable; suited; very suitable
attonito	astonished
attorcigliato	twisted
attorno	around
attosca	poisons
attosicato	poisoned
attravere	crossed
attraversare	cross; crossed; to cross
attraverso	across
attribuire	attributed; you attributed
attridere	grieves
attrire	worn down
attrista	saddens
attristare	to sadden
attrito	contrite
attuffa	dips
attuffare	dived; dives; immersed; to plunge
attuffato	dived
atturare	stopped up; to fill up; to stop up
audace	audacious; bold; daring
audacia	audacity; boldness
audacio	audacity
audaco	most daring; very bold
audienza	audience
augel	bird; bird (poetic)
augelletto	little bird; little birds
augello	bird; birds
augeo	birds
augumentare	augments; increases
augumento	increase
augurio	omen; omens; wish
Augusto	Augustus; august
aura	breath; breeze; breezes; favorable breeze
aurata	golden
aurato	gilded; golden
aurea	golden
aureo	golden
auriga	charioteer
auro	gold
aurora	Aurora; Aurora (the dawn, personified as the goddess of dawn); Aurora (the goddess of dawn); Dawn; dawn
ausa	daring
ausonio	Ausonian; Italian
auspice	as witness
auspicio	auspices
auspico	auspices
auspizio	omen
Austria	Austria
austrina	southern
austrino	southern
austro	south; south wind
aute	had
autore	author
autorità	authority
autunno	autumn
avaccio	quickly
avacere	quickly
avallare	descends
Avalo	Avalos; of Avalo
avampa	blazes; flares up
avampare	blazed up; blazes; blazes up; burns up; flares up; to blaze up
avampio	blazes
avampo	I burn; flares up
avantaggiato	advantaged
avante	ahead; before; forward; in front
avanti	before; forward
avanzare	advances; exceeds; left over; outruns; outstrip; remainder; remained; remains; remnant; surpassed; surpasses; survived; to advance; to save; will have left; will surpass
avanzo	gain; remains; remnants; surpasses
avar	miser
avario	avaricious; greedy
Avarizia	Avarice; avarice
avaro	avaricious; greedy; miserly; stingy
ave	Hail; ancestors
Avean	had; had made; they had
Aveasi	he had; he had imagined
aveder	to see
avedere	to see
aveduto	astute
aveggiare	notices
avel	tomb
avelenato	poisoned
avelene	poisons
avena	oats
avendere	having you
avenir	to come
avenire	happened
aventare	to hurl oneself
aventato	hurled
avente	having thrown himself
aventura	Adventure; adventure; adventures; chance; venture
aventure	adventures
aventuroso	adventurous; fortunate
avere	Although; Have; Having; Having had; He had; He has; I had; I have; I realize; I think; I want; I will have; I would have; I would have wanted; They have; accustomed; advised; although; becomes aware; comes to you; darken; drank; goods; greedy; had; had (ones); had brought; had conceived; had found; had given; had granted; had had; had heard; had it; had left; had promised; had run; had seen; had understood; happened; happens; has; has (subjunctive); have; have (subjunctive); having; having them; having used; having you; he had; he had to; hurled; hurls; imagines; informs; it happened; it seemed; it seems; may grow; may happen; may happen to her; may have; may have suffered; may you have; notice; noticed; notices; of having; of having (of it); of it; of them he had; perceived; perceives; possessions; realized; realizes; received; rushes; seemed; they had; they had to; they have; they have (subjunctive); they informed themselves; they may have; they rushed; they will have; they would have; thinks; throws himself; throws itself; to have; to have for oneself; to have him; to have it; to have me; to have of it; to have you; to his; to the; we had; we have; we have taken; we will have; wealth; will happen; will have; will realize; will realize it; would have; would have believed; would have carried; would have considered; would have given; would have had; would have harmed; would have killed; would have known; would have left; would have made; would have moved; would have placed; would have seen; would have shattered; would have sought; would have taken; would have thought; you had; you have; you may have; you will have; you would have
averla	her
Averno	Avernus; of Avernus
aversa	adverse; averse
aversario	adversaries; adversary
averso	adverse
avertenza	care
avertito	warned
avesere	they had
avezza	accustomed
avezzo	accustomed
aviciare	I approach
avicinare	approach; approaches; to approach; to approach each other
avidità	greed
avido	greedy
Avignone	Avignon
Avila	Avila
avilitare	humbled herself
aviluppare	entangled; entangles
avilupposso	she wrapped herself
avingere	bound
Avino	Avino; Avino (a proper name, one of the paladins)
avinto	bound
avire	had
avisa	points out to
avisar	to inform
avisare	to inform; to warn; warned
avisarotto	I will advise you
avisato	warned
aviso	advice; advised; expectation; guard; information; informed; it seems; it seems to me; judgment; news; notice; opinion; plan; report; reports; rumor; seemed; sign; they thought; thought; wisdom
aviticchiato	entwined
avo	ancestor; ancestors; grandfather
avocare	lawyers
avol	grandfather
avolgere	wound around; wrapped
avolgimento	turns
Avolio	Avolio
avolo	grandfather; great-grandfather
avolto	vultures; wrapped
avoltor	vulture
avoltore	vultures
avorio	ivory
avria	would have; would have had; would have protected
avrian	they would have; would have followed
avrio	would have made
avutare	having had her
avvampare	blazes up
avvampato	flushed
avvedere	notices; realizes; will realize
avveduto	prudent; realized
avvenimento	event
avvenire	future; happened; happening; happens; may happen; might happen; to happen; will happen
avventura	adventure; venture
avvere	adverse
avversario	adversaries; opponent
avverso	adverse; hostile; opposed
avvertenza	attention; warning
avvertire	I notice; noting; warned
avvezzosso	he got used
avvicinare	approach; approaches
avvidere	realized
avvien	happens
avviere	happens; happens to me; it happens
avviso	advice; guard; news; notice; opinion; report; warnings
avviva	revives
avvolgere	wandered; was winding; wrapped
azza	axe; axes; battle-axe
azzannare	bite
Azzi	Azzo (plural); of Azzo
Azzo	Azzo; Azzo (proper name); Azzo (proper name, referring to Azzo d'Este)
azzuffato	fought
azzur	azure; blue
azzurro	azure; blue; light blue
Babel	Babel
Babelle	Babel
babuino	baboon
Baccano	Baccano
bacchettare	wand
Bacco	Bacchus
baciare	kissed; kisses; to kiss
bacio	kiss; kisses
baciollo	he kissed her; kissed him
baco	silkworms
bada	at bay; attention; hesitates; pay attention; pays attention; wait; waiting
badia	abbey; abbeys
bagascia	prostitute
bagnare	bathe; bathed; bathes; bathing; baths; to wet; washes; wet; wets; wetting
bagnato	soaked; wet
bagnavare	were bathing
bagnero	I will bathe
bagno	Bath; bath; baths
Bagnossi	let oneself bathe
Baiardo	Baiardo; Baiardo (the name of Rinaldo's horse); Baiardo (the name of a legendary horse, meaning 'bay-colored' or 'bay horse'); Baiardo (the name of the horse); Bayard; Bayard (the horse's name); Bayard (the name of a legendary horse)
baio	bay; bay (a horse of a reddish-brown color)
Baiona	Bayonne
Balastro	Balastro; Balastro (proper name)
baldanza	boldness; confidence
baldanzoso	bold
baldo	bold
Baleariche	Balearic
balena	lightens; lightning; whale
balene	whales
baleno	lightning
balestra	crossbow; crossbows
balìa	nurse; nurse (wet nurse); power; sway
Balinfronte	Balinfronte
Balinverno	Balinverno
Balisarda	Balisarda; Balisarda (a legendary sword); Balisarda (name of a sword); Balisarda (the name of Orlando's sword); Balisarda (the name of Ruggiero's sword); Balisarda (the name of a sword); Balisarda (the name of the sword)
Baliverzo	Baliverzo
ballador	ship
ballo	dance; dances
balordo	foolish
balsamo	balsam
Balugante	Balugante; Balugante (proper name); Blazing; Gleaming
balza	cliffs; slopes; steep slopes
balzare	cliff; slope; white-footed
balzo	cliff; leap; leaps
bambin	child
bambino	child; children
Bambirago	Bambirago
banda	band; bands; direction; directions; parts; place; regions; side; sides
bandiera	banner; banners; flag; flags
bandire	announce; banished; banishes; to banish; to proclaim
bandisca	proclaims
bandito	banished
bando	banishment; edict; exile; proclamation
bara	bier; coffin
baratto	barter; exchange
barba	beard
barbaglio	glare
Barbante	Brabant
barbar	barbarian
Barbara	Turkish (woman)
barbaresca	Berber
barbaresco	Barbary
Barbari	Barbarians
Barbaria	Barbary
barbarico	barbarian; barbaric
barbaro	barbarian; barbarians; barbarous
Barbarossa	Barbarossa
barbato	bearded
barbera	barbarian
Barberia	Barbary
barbuta	helmet
barbuto	Bearded; bearded
barca	boat; boats
Barcellona	Barcelona
Barcelona	Barcelona
barchetta	little boat
Barclei	Berkeley
Barco	park
barde	bards
Bardelone	Bardelone
Bardin	Bardin
Bardino	Bardino
Baricondo	Baricondo; Baricondo (proper name)
Barignan	Barignan
baril	barrels
barile	barrel
baron	baron; barons
barone	baron; barons
baronia	nobility
Barutti	Barutti
base	base
Basilea	Basel
basso	below; bottom; down; low; low part; lower; lowered; lowest; shallow
bastante	sufficient
bastanza	enough
bastardo	bastard; bastards
bastare	Let it suffice; is enough; it is enough; it may suffice; it suffices; let it suffice; may it suffice; may suffice; should suffice; suffice; sufficed; suffices; to be enough; to be sufficient; to suffice; was enough; were sufficient; would have sufficed; would suffice
basterian	would suffice
basteriare	would suffice
Basti	Let it be enough
Bastìa	Bastia; bastion
Bastiano	Sebastiano
bastione	bastions
basto	suffice
baston	cudgel; staff; stick
bastone	stick
Batoldo	Bayard
battaglia	battle; battles
battel	boat
battello	boat
battera	clapping
battere	beat; beaten; beating; beats; flap; strikes; striking; they beat; to beat; to blink; to strike; was beating
batterzare	baptized; baptizes
battesmo	baptism
battezzare	baptized; baptizes; baptizing; to baptize; would baptize
battezzato	baptized
battezzosso	was baptized
